doubletriple_hit,fielded_out,homerun_hit,other,single_hit,single_walk,strike_out
-0.53410673,0.42397344,0.08049005,-1.4039159,-0.31118667,0.084185205,0.16865802
0.49203348,-0.7729329,-0.8042032,-0.6715666,-0.1811803,0.25389344,0.8321341
-0.47229165,0.15506868,0.49309614,-1.3643364,-0.4295542,0.52862173,-0.12740399
0.48599848,-0.81514907,-1.0106018,-0.52627504,0.0440739,-0.042234246,0.8492975
-0.57589614,0.6119063,0.7546203,-0.79367137,0.42801452,-0.5141692,0.5568863
0.46130064,-0.8819407,-0.70111275,-0.5339582,0.3475577,-0.7521764,0.57896423
-0.66680497,-0.027892422,0.0641009,-1.2200443,-0.29452565,0.1272115,0.017899362
0.5982685,-0.90738803,-0.8528638,0.71810484,0.2204661,0.061278455,0.7438703
-0.53186023,-0.4152472,-0.5629736,-1.3171556,0.41445053,-0.27408108,-0.43487313
0.50100654,-0.8934586,-1.04327,0.6681582,-0.43731162,-0.097696625,0.70106983
-0.49862683,0.20640714,0.31577247,-1.395535,0.24225481,0.20320992,-0.06266354
0.62797433,-0.8100606,-1.0559059,-0.50204796,0.23439783,-0.48123455,0.95923764
-0.38566455,-0.05415383,-0.28719154,-1.3288726,-0.39691785,0.1784418,0.06300305
0.5102519,-0.7983033,-0.98919564,0.5151082,0.025579778,0.05124385,0.7896555
-0.46619147,0.13479927,-0.6592592,-1.3767499,-0.13527234,-0.19883807,-0.055415858
0.52169085,-0.87109387,-0.9789829,0.6197107,-0.63445705,0.07040944,0.67239165
-0.5842277,0.3632935,0.13846402,-1.3677131,-0.1270753,0.31832936,0.4519407
0.44927335,-0.79774326,-0.9142961,-0.54230475,0.5184209,0.060201332,0.71763724
-0.51896375,0.43744016,0.53455716,-1.3452214,-0.12817587,0.21982199,0.4586576
0.45578277,-0.76089495,-0.8823323,-0.44989955,0.19730122,-0.19510953,0.7686749
-0.5519954,0.29366216,0.26429614,-1.3445326,0.101692945,-0.14178619,0.21374403
0.53668547,-0.83634174,-0.7099513,-0.5089534,-0.067734174,-0.007425359,0.8582436
-0.38638648,-0.27573144,-0.2827298,-1.3618082,-0.08398776,-0.21992455,0.18338327
0.47330755,-0.9200685,-0.97247696,0.54564095,0.14724183,-0.25632802,0.8487938
-0.6785155,0.5179031,0.33441547,-1.409731,0.31892833,-0.13117509,0.41309115
0.7121104,-0.68168885,-1.156018,-0.6026676,0.2529419,0.40082636,0.6944186
-0.51426464,-0.2043253,-0.5390334,-1.3507067,-0.08277984,-0.24161711,-0.39567348
0.44418332,-0.8358296,-0.8120856,0.57400346,0.08256778,0.2564336,0.8798986
-0.5219678,0.36219114,0.50132626,-1.1915102,0.01125025,0.21827918,0.5532915
0.5785987,-0.7407827,-1.0084007,-0.7044289,0.22301853,-0.43889987,0.68139267
-0.5210931,0.25129926,0.5056364,-1.495042,0.09372817,0.16302852,0.5163058
0.5633565,-0.9140567,-0.84374046,-0.29775643,-0.20856035,0.07342183,0.72068644
-0.33416498,0.393716,0.3365742,-1.2059212,-0.55525935,0.26937082,0.14741395
0.32542986,-0.8165101,-1.0439541,-0.2685188,-0.35097978,-0.22205462,0.9064964
-0.49135688,-0.00069780485,-0.5936942,-1.2038661,-0.09598434,-0.46381694,-0.35853148
0.44272795,-0.8032169,-0.9294213,0.72088766,0.16356249,0.009103849,0.88263434
-0.5915584,0.53596455,0.21785094,-1.2507617,0.10171961,-0.2564866,-0.17410438
0.587364,-0.8171782,-0.998735,-0.5138039,0.38298258,-0.52912825,0.9323717
-0.5151302,0.059991725,-0.14420845,-1.310151,-0.060593113,0.057048928,0.072712846
0.53350276,-0.8739118,-0.9435984,0.43088412,-0.03565342,0.20349906,0.93032813
-0.60913885,0.2625416,-0.23551892,-1.421688,-0.11538023,0.29390934,0.15743645
0.56407833,-0.89189875,-0.97373646,0.5504401,0.098475166,-0.30304042,0.9884599
-0.367277,-0.12218556,-0.2650779,-1.2020035,-0.2815776,-0.44091955,-0.76010084
0.29113987,-0.8821762,-1.0639642,0.27803418,-0.37131846,-0.37650576,0.8616537
-0.5651722,0.30285946,0.40403423,-1.2130226,0.0039951224,0.48992202,0.35935867
0.5228262,-0.70564204,-0.8295487,-1.0757513,-0.37041065,0.8129261,0.60811657
-0.48187795,0.46395594,0.3004051,-1.4307158,-0.030563317,0.18414684,0.54260767
0.51458067,-0.8263827,-1.0343302,-0.4971755,0.13253583,-0.021488423,0.74893457
-0.52598804,-0.03988624,-0.20715773,-1.23274,0.023983339,-0.2593353,-0.027368575
0.46082374,-0.8686779,-0.9040123,0.47631282,0.087829664,0.09568581,0.8484705
-0.41845158,0.47889733,0.49338958,-1.3701773,-0.274428,0.20138226,0.25550276
0.4494427,-0.7225837,-0.7364219,-0.73829556,0.09421831,0.4409685,0.8756972
-0.65159845,0.5040377,0.1894754,-1.3968958,0.12554997,0.17528999,0.058333468
0.65201193,-0.76727843,-0.90855336,-0.43241084,0.41155344,0.359107,0.7237681
-0.62166774,-0.18394284,-0.47569096,-1.3469081,0.15238465,-0.45014867,-0.44669965
0.6298238,-0.8794611,-0.96594006,0.85860765,-0.060051598,-0.00055834185,0.7646207
-0.5553859,0.35392416,0.36467856,-1.4416537,-0.18466918,-0.34213397,-0.0952135
0.51131994,-0.7324619,-1.1103358,-0.65419227,0.045771662,-0.13619754,0.71122783
-0.5912055,-0.11522487,-0.41410345,-1.3123542,0.12890165,-0.06281235,-0.22918609
0.5822179,-0.86934507,-0.9717192,0.11525605,0.2196658,0.30355966,0.8218337
-0.5944132,-0.20582364,-0.35007638,-1.1102661,0.8810403,-0.1240183,-0.18580689
0.60749364,-0.8687883,-0.8238319,0.8002267,0.28318027,-0.08733893,0.88143444
-0.63915604,-0.01060243,-0.5030557,-1.3790519,-0.29126775,0.5360956,0.1567938
0.5272159,-0.88400275,-0.8961308,0.8017769,-0.013976153,-0.452387,0.8289399
-0.6184182,0.44695053,0.54682136,-1.3270547,0.119357616,-0.42712194,0.29662085
0.6266204,-0.70467275,-0.923889,-0.70848936,0.1643581,0.137326,0.704697
-0.4012787,0.61111856,0.21616888,-1.4022746,-0.20990837,0.32683998,0.6446618
0.4756522,-0.75417334,-0.8428276,-0.58299404,0.1513896,0.15957104,0.7941236
-0.63362765,-0.07994083,-0.33148232,-1.3050445,-0.12275522,-0.05464916,-0.24317823
0.5770763,-0.8005777,-1.0309565,0.45550182,0.08254298,-0.19516718,0.8034238
-0.116608724,0.4186172,1.0603124,-1.2739143,-0.18731555,0.3645185,0.045613077
0.37281564,-0.82548654,-0.69617486,-0.88879687,-0.10528903,0.6409813,0.94059545
-0.4754825,0.42065027,-0.21814293,-1.4779484,-0.5875803,0.09211622,0.23176907
0.5157564,-0.77043515,-1.0767671,0.33182907,0.3187909,0.13386595,0.917431
-0.51125324,0.22001505,0.17895715,-1.3840215,-0.35119492,0.09357006,-0.040804308
0.53913605,-0.8316046,-0.8518981,-0.6509149,-0.22595525,-0.047541432,0.8615529
-0.60948235,0.3584264,0.58605415,-1.2988511,-0.2706798,0.011737931,0.39708117
0.6402331,-0.7150061,-0.9066787,-0.89718145,-0.07925223,-0.25070217,0.8706844
-0.66787535,-0.049411237,-0.40571457,-1.3217839,-0.24321564,0.58311534,-0.48962164
0.64179033,-0.7925112,-0.766501,0.6866899,-0.035350624,0.07999314,0.90810096
-0.5412379,0.14708526,0.11854739,-1.3596088,-0.051785693,0.09514493,0.25497735
0.56299305,-0.84672713,-0.889277,-0.5141081,0.08258255,-0.666184,0.83420753
-0.33965656,0.57216924,0.32233033,-1.3744488,-0.08649423,-0.15189858,0.39585623
0.4403093,-0.6798424,-1.103091,-0.65447885,-0.1491217,-0.05928557,0.58559763
-0.70531076,0.67105263,0.19302478,-1.3879344,-0.1948033,-0.53876173,0.05677176
0.68208003,-0.63519436,-1.072988,-0.59483874,-0.08270846,-0.4109275,0.7918981
-0.62061334,0.3416295,0.30039024,-1.3075466,0.6396702,-0.12423832,0.30248037
0.5628225,-0.67887723,-1.1654773,-0.7426378,0.45717683,-0.18348058,0.68052024
-0.7342586,-0.42491856,-0.8334415,-1.1663125,0.9176183,-0.42084607,-0.41505864
0.6445222,-0.86449075,-0.9746099,1.098754,-0.65981007,-0.01419774,0.57886416
-0.44331297,-0.22751346,-0.53146476,-1.3246703,-0.0005547028,-0.18833531,-0.01139351
0.5105473,-0.87477,-0.81465113,0.3299974,0.3197406,-0.10866689,0.7739237
-0.54237634,0.17337897,0.02934601,-1.4748721,-0.5953187,0.1513525,0.32180104
0.5304253,-0.8718751,-0.9293927,-0.17437615,0.44554216,0.0627764,0.8183466
-0.5645658,-0.017831834,0.02614852,-1.3772963,0.47628766,-0.24186215,-0.04695181
0.5421008,-0.939202,-1.0861676,0.3407945,-0.31816745,0.02523905,0.85151833
-0.59240335,0.39215833,-0.1703867,-1.320803,-0.40498343,0.11658508,0.29696262
0.61565614,-0.8294918,-1.0757657,-0.11316297,-0.10744263,-0.3288616,0.9095983
-0.47796956,0.3535522,0.63037455,-1.1937072,-0.108709805,0.1297203,0.32797015
0.53314424,-0.83568823,-0.62640685,-0.87080735,-0.0140883215,-0.5894697,0.86860025
-0.5599368,0.46005672,0.5197943,-1.3083066,-0.105858505,0.122720316,-0.031209784
0.519807,-0.66468567,-0.96704066,-0.6689697,0.17758302,0.55842495,0.95063645
-0.5618372,-0.00772027,-0.5205673,-1.3113115,0.018378248,-0.043281965,-0.13421954
0.47960272,-0.85687184,-0.8770674,0.621342,0.15529202,0.20421405,0.8866325
-0.6663172,0.05563003,-0.06085654,-1.3043902,0.16996323,0.30930293,-0.13146733
0.60218334,-0.8234306,-0.91542274,0.60344315,0.29875252,0.30375358,0.77603954
-0.5595779,0.47768265,0.22781081,-1.2876283,-0.019377254,0.2314703,0.0642583
0.5502169,-0.7690869,-0.8623626,-0.5228252,-0.08619985,-0.08410138,0.957401
-0.54963446,0.031405434,-0.3961919,-1.2907553,0.46819758,0.2379841,0.046561915
0.5064343,-0.9253549,-0.695014,0.67770916,-0.40740132,-0.08788713,0.8108942
-0.612969,0.01180447,-0.194306,-1.4601952,-0.31495804,-0.121837705,0.16764084
0.44833004,-0.8550456,-0.8676452,0.6039439,-0.22895156,-0.20111309,0.7834754
-0.5495187,0.046414454,-0.62495357,-1.3715006,0.08411726,-0.35563228,-0.2821568
0.5251333,-0.8952779,-0.8760151,0.62346053,0.020230625,-0.56077665,0.9386264
-0.5277892,-0.25130725,-0.512374,-1.3068159,0.07701145,-0.16256979,-0.44679734
0.61027306,-0.8797725,-0.8849442,0.65634054,-0.05647978,0.2696759,0.7445158
-0.4646221,0.40121982,0.45431116,-1.410628,-0.23992795,0.44530147,0.13622038
0.43466038,-0.7435054,-0.83394134,-0.6029399,-0.1459198,0.32420442,0.70230806
-0.48585942,0.11367944,-0.5331467,-1.2046714,-0.2722973,-0.052318007,-0.31034935
0.5592592,-0.8298251,-0.9072977,0.49839118,0.0677173,-0.6000916,0.85703135
-0.4372579,-0.26241568,-0.35802314,-1.2795736,-0.045880407,0.34725252,-0.29406944
0.48914668,-0.94452906,-0.94818306,0.60099286,-0.12401204,-0.0031771588,0.79751474
-0.4359413,0.21103452,-0.56311834,-1.4808067,-0.13526043,-0.4981992,0.083516486
0.44778046,-0.78212005,-1.0224968,0.4021976,-0.20951208,-0.11607949,0.8576595
-0.52904856,-0.34469262,-0.15481076,-1.3454398,0.16923293,-0.102981016,-0.06245189
0.46672916,-0.90899336,-0.8392168,0.68921477,-0.31235763,-0.08304307,0.7358345
-0.60080224,0.3553036,0.6602464,-1.2141027,-0.13512935,-0.3960263,0.5273024
0.5806658,-0.74937004,-0.8674683,-0.59134334,-0.36556768,-0.40130404,0.70700175
-0.52197176,0.10151614,-0.38093996,-1.3441153,0.16725014,0.63157123,0.12054123
0.57855,-0.90996206,-1.0490294,0.41286284,0.1292069,-0.5266151,0.8285124
-0.4385008,0.33507317,0.48281074,-1.2454209,0.14095479,0.38128543,0.6967037
0.53234977,-0.85779124,-0.92782557,-0.926086,0.011553887,-0.018114116,0.70676917
-0.48517528,-0.09708393,-0.33204502,-1.3883638,0.28226402,0.17659932,-0.17951976
0.50082374,-0.8400675,-1.0074326,0.77059,0.4423784,0.14217246,0.6640171
-0.47120103,0.7025668,0.7167956,-1.0868998,-0.09073964,-0.16736393,-0.2524914
0.48840964,-0.63308555,-0.9945951,-0.8903584,0.021715986,0.27542678,0.8942598
-0.50460976,0.28449875,0.3320797,-1.2777758,0.1767995,-0.015779717,0.2715979
0.62193507,-0.82142526,-1.107514,-0.6354842,0.52369213,0.23534834,0.59368134
-0.4540264,-0.16773939,-0.14754494,-1.3918823,-0.045990307,-0.3882883,-0.1776119
0.40080038,-0.919385,-0.81494796,0.72925705,0.07723901,-0.30243465,0.6297951
-0.5125529,0.4685307,0.18590559,-1.2750294,-0.32670027,0.77955145,0.100997575
0.59507096,-0.7933613,-0.82618606,-0.49624106,-0.13302463,-0.048528887,0.7596575
-0.61216325,0.34145412,0.3966821,-1.3094085,-0.08752631,-0.04158251,0.34397078
0.5871669,-0.7993384,-0.8108071,-0.39082438,-0.10589017,-0.35233486,0.7636655
-0.53449506,0.026501462,-0.40502062,-1.2866418,0.021104204,0.46868458,0.052253693
0.49448824,-0.869133,-0.77351767,0.52487797,-0.06679804,-0.19008404,0.9357657
-0.5587607,0.39932102,0.6563826,-1.2377065,0.3373837,0.17094699,-0.059783354
0.439673,-0.7774569,-0.87202233,-0.68057394,-0.19507629,-0.35067677,0.74870944
-0.5329143,0.38053334,-0.08567772,-1.4674165,-0.33421525,-0.047905453,0.52080995
0.5400795,-0.8022073,-1.0320472,-0.5112957,0.47209743,-0.09823835,0.70327926
-0.45136106,0.49029893,0.46835274,-1.1669893,-0.39484218,0.103595115,0.1405336
0.49681303,-0.76279026,-1.0116031,-0.77540475,0.26863456,-0.45629326,0.7712374
-0.4797289,0.46333972,0.38675234,-1.2989753,-0.36957932,0.44093668,0.3621168
0.56245315,-0.81762624,-1.0533811,-0.589725,-0.21273206,-0.014785199,0.6443055
-0.62080306,0.38340604,0.8191302,-1.2745159,-0.31944633,0.55886704,0.6157207
0.5821614,-0.7049833,-0.62247866,-0.92407566,-0.10209223,-0.4089185,0.8521899
-0.3993195,0.5488281,0.38483843,-1.3087347,0.09653631,0.56830215,0.3839408
0.48649073,-0.7230761,-0.91247946,-0.7132261,-0.041112278,0.22512133,0.70018744
-0.5808882,0.22148435,-0.32331294,-1.271337,-0.29676187,0.03297683,-0.10399986
0.60287774,-0.8742981,-0.94093466,0.44038516,-0.1874084,0.14976285,0.8688014
-0.3152018,0.4664169,0.7201068,-1.0331244,-0.3824182,0.44750288,0.4818565
0.37861526,-0.831366,-0.9448468,-1.0449009,0.012910889,-0.4607563,0.69504625
-0.6451632,0.063171215,-0.40590706,-1.2744123,-0.15856789,0.21766947,0.26207533
0.53318894,-0.8846034,-1.060579,0.8046508,-0.2651732,-0.2781854,0.8055459
-0.55147433,0.19728737,-0.31448936,-1.0609171,-0.01149495,-0.31048045,-0.25371486
0.47738513,-0.88863325,-0.88200533,0.7114861,0.022237204,0.296452,0.866297
-0.60008794,-0.47145313,-0.51205873,-1.4070665,0.14368911,-0.12064581,-0.2887778
0.54582596,-0.9921431,-0.81585854,0.5247146,0.20514199,0.19917308,0.89445126
-0.5702383,0.067835815,-0.3004227,-1.4115199,0.1770376,-0.18385051,-0.0009690749
0.53771085,-0.8829829,-0.90447366,0.6460369,-0.045384828,0.029902982,0.96926063
-0.48299146,0.34117472,0.027462248,-1.3886245,0.13956219,-0.035213098,0.03704986
0.41788402,-0.8824198,-0.9499054,-0.50845027,0.34859633,-0.5927085,0.841879
-0.5327709,0.21326491,0.17182453,-1.280227,-0.045350857,0.061434772,-0.059251964
0.52230525,-0.7464106,-1.0437224,-0.33823246,0.18203406,-0.06244695,0.6840595
-0.6073913,-0.11072751,-0.28000113,-1.4552865,-0.12229033,0.1406093,-0.25463715
0.54182947,-0.8877718,-1.048602,0.4540097,-0.39836034,-0.4309811,0.7766241
-0.5911558,0.16688238,0.17808016,-1.4829296,-0.035155084,-0.14982627,-0.0040896307
0.53921014,-0.8384591,-1.1000751,-0.2690089,-0.27391782,-0.19338268,0.70423985
-0.6624107,-0.15766129,-0.075204775,-1.3725667,0.1886607,-0.5758664,0.03290201
0.6340333,-0.8142169,-0.87205255,0.37688628,0.2533133,0.64154565,0.7950623
-0.60615116,-0.2647089,-0.6848197,-1.2881794,-0.034857042,-0.14434303,0.14322801
0.5926779,-0.8772712,-0.8907236,0.63583493,0.14058796,-0.19705595,0.8377266
-0.514558,-0.28338593,-0.41884613,-1.3008102,0.05063972,-0.27395582,-0.19182336
0.4649263,-0.93971336,-0.92441237,0.7859312,-0.4037984,-0.03323767,0.87047976
-0.56888026,0.18987444,0.09582942,-1.3653618,-0.03415806,0.16091621,0.23146224
0.5418759,-0.82228696,-0.69750386,-0.5537025,-0.3318284,-0.389313,0.911972
-0.61613786,0.037955366,-0.40161794,-1.3715266,-0.10913948,0.12910582,-0.26704606
0.63679045,-0.87780607,-0.81289953,0.7711743,-0.06833152,-0.02229281,0.75769675
-0.6713564,0.12830281,0.4189302,-1.4547294,0.038219944,-0.1329659,0.25648564
0.60306185,-0.85244256,-0.93569887,-0.633781,-0.24593833,0.026591217,0.6937834
-0.5204504,0.53652674,0.16356313,-1.2909881,0.020495152,0.055060685,0.1316873
0.5724064,-0.7643108,-0.92853,-0.50280267,0.11755018,-0.030997166,0.8580869
-0.50004566,0.33312753,0.10919916,-1.3667465,-0.07365687,0.40690404,0.63866675
0.530826,-0.82533884,-0.9822408,-0.70089126,0.21504483,0.14037164,0.75722766
-0.41772047,0.021490928,-0.43247277,-1.3820548,-0.16044077,-0.031055572,0.18095885
0.49772236,-0.78735006,-0.89562434,0.68576926,-0.41977605,-0.121249214,0.88142884
-0.5509979,-0.16518658,-0.38616014,-1.3103038,0.017200327,-0.10206196,-0.43031517
0.59509087,-0.8829636,-0.9721339,0.6492471,-0.013978349,-0.07640482,0.79224056
-0.5805881,0.70125383,0.70177287,-1.2019752,0.033819236,0.57376534,0.8119928
0.6320312,-0.69983685,-0.9745154,-0.9888685,0.27274674,-0.6058211,0.90927404
-0.54277194,0.42728978,0.6564056,-1.0698249,-0.14946947,0.02988346,0.5296627
0.5774337,-0.7824619,-0.975044,-0.72508067,-0.11965029,-0.027707687,0.7106928
-0.6318799,-0.17795959,-0.55255795,-1.2644994,-0.6232718,-0.47416565,-0.28329483
0.6534495,-0.77942395,-1.0136352,0.81119055,-0.14527142,-0.05198089,0.6747983
-0.52303946,0.029527212,-0.3313733,-1.412151,1.1928921,-0.054294616,-0.009439382
0.5481739,-0.9085791,-1.0267148,0.5907042,0.27936587,-0.19240554,0.6788018
-0.38755316,0.3161456,0.1336694,-1.4391145,0.030739075,-0.29106593,0.5374559
0.5312364,-0.78388846,-1.0974267,-0.5283293,-0.4794496,0.05877334,0.6315471
-0.47807163,0.37608114,0.28303638,-1.4052049,0.16925448,-0.05801171,0.59845906
0.4986041,-0.7775294,-1.1016936,-0.6011722,0.12932625,-0.048444193,0.67615205
-0.5648914,0.36855635,0.42594287,-1.3187515,-0.7287084,0.0014797284,0.042271186
0.5596983,-0.79125845,-1.0937101,-0.82714826,0.09399665,-0.35565165,0.7483985
-0.56214076,0.21179277,-0.24882576,-1.4562185,-0.06975757,-0.23950599,0.08518008
0.5495826,-0.84239316,-1.036729,0.52429193,0.44301504,-0.21635818,0.71707153
-0.6023915,0.14348401,-0.28094113,-1.2208552,0.48690918,-0.032408617,-0.08087858
0.539663,-0.83167547,-0.89323306,0.5939379,0.23107427,-0.061053444,0.81639355
-0.64309925,0.22272708,-0.3333562,-1.4427131,-0.39874545,-0.16238613,0.008930977
0.65509427,-0.80255973,-1.1328831,0.20295838,-0.7908008,-0.11172896,0.85862786
-0.58283234,0.22910796,0.43796256,-1.2403305,0.092447236,0.03397055,0.05049218
0.6091202,-0.78338695,-0.9198167,-0.31298128,0.1468612,-0.096804015,0.7814017
-0.48158678,-0.0024605864,-0.47778022,-1.3364075,-0.23761529,0.32235822,-0.6324507
0.45883012,-0.8633099,-1.0005326,0.70211196,-0.08569367,0.022819765,0.8244446
-0.4923693,0.3978337,0.3919748,-1.2958528,-0.3841458,0.65250915,0.48409027
0.44665247,-0.77024853,-0.81695056,-0.6222715,0.09329032,-0.10245905,0.88774765
-0.6181747,0.49743634,0.5425808,-1.3059558,0.03284977,0.070362225,-0.047857076
0.6663722,-0.6519954,-1.0064963,-0.48669904,0.09483321,0.69422823,0.7579114
-0.55925614,0.53329074,0.37370443,-1.2902514,-0.32447612,0.09027368,0.517268
0.5593002,-0.8241713,-0.9766843,-0.59549254,0.35731563,-0.1625403,0.762565
-0.5958469,0.3274917,0.25879312,-1.3155935,0.007711499,0.15150307,0.14530148
0.60798955,-0.74708647,-0.73650455,-0.6098952,0.24041986,0.28141457,0.7504689
-0.51593447,0.02490702,-0.5493646,-1.2853624,-0.08978778,0.15507025,-0.17482403
0.41288686,-0.93095666,-0.9358341,0.78798705,-0.35724366,-0.0068735722,0.7614105
-0.58860993,0.30728215,0.37451425,-1.3033643,0.23198101,-0.33452147,0.5035784
0.6525838,-0.7991461,-0.8691074,-0.6290394,-0.038372967,0.04105715,0.7233697
-0.568938,-0.045945123,-0.35027784,-1.1833454,0.44343102,0.17233564,-0.13562611
0.48913682,-0.9249383,-0.9107897,0.35090137,-0.3805853,-0.26432765,0.81783766
-0.5820122,0.29173097,0.06315144,-1.3976157,-0.36329067,0.1857524,0.15832716
0.60936415,-0.78728145,-0.97820055,-0.49940223,0.20609684,-0.22842038,0.6856725
-0.43954423,0.45170036,-0.4853196,-1.2265096,-0.22213382,-0.20460857,0.19405192
0.5171606,-0.91073227,-0.78837764,0.75146025,0.1999601,-0.2597937,0.9693266
-0.522893,-0.3769193,-0.46539092,-1.1539671,-0.19763047,-0.1331996,-0.22979553
0.5834723,-0.8996374,-0.9039237,0.5889731,-0.23137954,-0.3674362,0.8536306
-0.61933345,0.048124496,0.16777432,-1.366095,-0.5657352,0.16241048,0.3309074
0.5696753,-0.757395,-0.7397677,0.39806992,0.54424775,0.7462182,0.7437862
-0.52979887,-0.44163284,-0.19213659,-1.3758157,-0.2594166,-0.12359689,-0.08322463
0.47467074,-0.8214484,-0.86391896,0.79374367,-0.13302073,0.04476807,0.8296528
-0.7292022,0.35978818,-0.42467996,-1.4867008,-0.03804442,-0.046407595,0.30704832
0.63880783,-0.7662775,-1.1274736,0.53994924,0.5159816,-0.093666464,0.71082276
-0.33997878,0.4537645,0.20679143,-1.2672223,0.32646397,0.046971407,0.21469252
0.4573795,-0.7676509,-0.75873977,-0.68342716,0.36666575,-0.43819967,0.84932953
-0.56018585,0.36287817,0.13437697,-1.4982942,-0.20693247,0.24578364,0.1737326
0.6120021,-0.74407226,-1.0858752,-0.38878533,0.24520512,-0.0015279024,0.8233805
-0.7129464,0.28848594,0.27457187,-1.4964572,-0.05406553,-0.25723436,-0.11945489
0.4939289,-0.8187996,-1.0199924,-0.48573795,-0.043488912,0.022549102,0.8782936
-0.6298903,0.136693,-0.30198824,-1.438852,0.097692035,0.04022241,-0.01456896
0.5775173,-0.94550407,-0.9940126,0.28969756,-0.26669756,0.13120158,0.71344066
-0.6313335,0.008330898,-0.44570884,-1.2990794,-0.113452055,0.3334071,-0.20007205
0.5232857,-0.84018207,-0.92420685,0.5998285,0.043192107,-0.5714756,0.718102
-0.50573957,0.23848605,0.4148325,-1.3180453,-0.035240486,0.59977555,-0.17476943
0.5501994,-0.8783335,-0.91138095,-0.63950247,-0.15703794,-0.75210196,1.0069668
-0.60411984,-0.0009017104,-0.057010006,-1.4487387,0.14649944,-0.006915742,-0.05079816
0.5874183,-0.8512991,-1.0406013,0.2892762,0.05873139,-0.36975178,0.95333296
-0.60475206,-0.12998803,-0.4018537,-1.4567991,0.1534204,-0.05905711,-0.2969235
0.605896,-0.86587614,-1.0242443,0.57117945,-0.35916886,0.04477968,0.64000946
-0.5816175,0.50334936,0.3726252,-1.3071165,-0.24194324,0.113618545,0.47089
0.5191435,-0.79070437,-0.81436753,-0.63778734,0.1476361,-0.09647636,0.89185435
-0.4834363,0.46701413,-0.57301426,-1.2636572,-0.011389844,0.3138121,0.15575032
0.4775029,-0.7686679,-0.8313742,-0.6829879,0.5050624,-0.1384679,0.8787478
-0.73602146,-0.5518932,-0.75114566,-1.1515301,0.23575597,-0.8505634,-1.1644262
0.72124636,-0.66478026,-0.98518276,1.0556041,0.62196976,-0.03127963,0.547578
-0.62593806,-0.05482608,-0.5065585,-1.3269413,0.09126669,0.058526073,-0.007893835
0.61616725,-0.77866197,-0.98842674,0.59973013,0.35518315,0.07832721,0.78562254
-0.6135202,-0.5852521,-0.73651826,-1.1374431,1.3710928,-0.077392906,-0.7383786
0.60912,-0.8201967,-0.92929995,1.0310112,0.6036947,0.07254877,0.71565926
-0.64927924,-0.072015084,-0.33853784,-1.4426881,0.6998288,-0.09004469,0.072434925
0.57833225,-0.81068945,-1.1110762,0.35800028,0.2700961,0.47149673,0.8414801
-0.4875008,0.36368975,0.26434037,-1.3161867,-0.24179988,0.014459444,0.06950542
0.5060471,-0.8682031,-1.0500809,-0.52321374,0.027996855,-0.21287286,0.72310865
-0.50871813,0.23511831,0.4349143,-1.29717,0.15777303,-0.3296962,0.47683984
0.50235647,-0.80159754,-0.85047394,-0.6891373,0.2232608,-0.23689616,0.6500004
-0.67641956,0.34820673,-0.21495038,-1.5597733,-0.07853655,0.26564872,0.13428389
0.617568,-0.74258924,-1.1827977,0.19521843,0.29571906,0.19853207,0.77428746
-0.57734936,0.038755078,0.052010242,-1.5329415,-0.1810755,-0.42516539,-0.013408461
0.5673864,-0.83194244,-1.0094569,-0.4841394,-0.30022836,-0.17924103,0.81626815
-0.48652795,0.019496186,-0.016469257,-1.3443557,0.05994154,0.055382624,-0.06815067
0.5046841,-0.8407004,-0.7771946,0.4775396,0.099156745,-0.11476852,0.92443836
-0.3541643,0.42195526,0.17017792,-1.3435063,-0.20215026,0.46009833,0.53376967
0.40354925,-0.8513691,-0.9325251,-0.42240447,0.13492042,-0.32348394,0.8193977
-0.58922476,0.30034128,-0.17050576,-1.3225129,-0.28296125,-0.06614602,0.07426331
0.5658252,-0.88468635,-0.86186236,0.17065354,-0.0010017577,-0.13764884,0.8530103
-0.5802311,-0.093284264,-0.50084054,-0.89759475,-0.36006263,-0.10606161,-0.464805
0.3351001,-0.892421,-0.8083887,0.51355225,-0.27766123,-0.059454586,0.75360477
-0.540339,-0.27077186,-0.22541752,-1.3802949,0.22683686,-0.053684313,-0.18220131
0.4384321,-0.82397056,-0.9146131,0.7360189,0.17490032,-0.35562342,0.8525133
-0.5434182,0.27112964,0.12087543,-1.281117,0.0754728,-0.10595873,0.32629597
0.49309745,-0.87272376,-0.7030594,-0.7685643,0.44432506,-0.32880548,0.74892586
-0.6360368,-0.123613246,-0.51918066,-1.3938655,-0.17191806,-0.27093402,0.23702489
0.5801197,-0.8626814,-1.1274197,0.5864743,-0.3110496,0.062452093,0.7217314
-0.5285467,0.012616878,-0.053465165,-1.2674819,-0.042915687,-0.18772537,-0.2563772
0.4780119,-0.86954105,-0.94454175,0.54956895,-0.13559037,0.039122906,0.83445174
-0.58085907,0.5205315,0.28378347,-1.4091936,-0.34416032,0.40981597,0.5049881
0.6395296,-0.6638044,-1.0692842,-0.43497953,0.0029994948,0.46163633,0.6749996
-0.41482154,0.35404664,0.25129268,-1.2894946,-0.59664375,0.35120228,-0.1325668
0.5594655,-0.8414543,-0.895703,-0.4610674,-0.17021772,-0.20969859,1.0102667
-0.529143,-0.058675993,-0.62261456,-1.1986878,0.059914082,0.072444685,0.24126676
