doubletriple_hit,fielded_out,homerun_hit,other,single_hit,single_walk,strike_out
0.3915714,0.44650662,-0.5363584,0.9737307,-0.32116055,0.39903685,0.46161982
-0.30692792,-0.725043,0.89637935,0.82430625,0.444079,-0.14840588,0.6673215
0.61907893,0.13013902,-0.024191013,1.3535249,0.20822941,0.388504,-0.27068555
-0.6373507,-0.78215814,1.1145301,-0.2533569,0.3137466,0.19119485,0.8624002
0.5374903,0.20105033,0.06346605,1.4602841,0.37747395,0.60429305,0.13455223
-0.59818697,-0.8710339,0.99163735,-0.26530266,0.13900511,-0.1591395,0.72925836
0.6095606,0.28557855,-0.16003372,1.4356384,0.08827038,0.17301954,0.23898701
-0.6265465,-0.9284455,1.0331298,0.45725095,-0.014430986,-0.42278317,0.79678214
0.5781371,0.40389645,-0.015110592,1.3839269,-0.05949264,0.43155453,0.36217105
-0.5111506,-0.7641187,0.84000933,0.36884847,-0.19748703,0.19587867,0.70015055
0.58327234,-0.04201517,0.056639455,1.4357451,0.30091438,0.49621826,-0.20096569
-0.547428,-0.8409216,1.0125997,-0.5049417,-0.24822983,-0.21516621,0.8556546
0.5569222,0.2238509,-0.13574511,1.3613614,0.052566923,0.26053247,-0.06426006
-0.5548619,-0.80100894,1.0472871,0.57754433,-0.09490117,-0.060842384,0.8559475
0.6746188,0.3794903,-0.11696385,1.3181529,-0.05502587,-0.012749696,0.34336647
-0.65815544,-0.7671217,1.009525,0.65880764,0.068881005,0.114706084,0.7439114
0.45347726,0.43925458,-0.24118952,1.5006361,0.043999624,0.3457583,0.39181304
-0.5914203,-0.72058415,1.0239849,0.2892683,0.10572357,0.33292377,0.75983626
0.58682996,0.14661588,0.008982321,1.49644,0.34025773,0.28641042,-0.09817404
-0.5881772,-0.8532165,1.0339459,0.31560525,-0.06908191,0.06971185,0.83386284
0.586647,-0.0045524114,0.7106088,1.3577693,-0.02835692,-0.012502739,0.07490071
-0.51825243,-0.76810366,0.8976653,-0.5710563,0.022301283,-0.31181845,0.67309016
0.52455926,0.23020397,-0.14440592,1.4275804,0.20254225,0.22789146,0.38718817
-0.5085044,-0.8186653,1.0698683,0.451625,-0.05162238,0.020952255,0.8441872
0.42871025,0.3025313,-0.0708294,1.309193,-0.4024542,0.4020342,-0.002349317
-0.39970276,-0.8381131,0.9381776,0.38919732,-0.0480022,0.18201083,0.7929045
0.5928955,0.43883592,-0.54276055,1.223076,0.7811881,0.27987415,0.45909062
-0.61670023,-0.66803515,0.9068169,0.90058345,0.76773703,-0.09785228,0.718445
0.5332116,0.40988943,-0.5317023,1.1940467,-0.020078234,0.0024317885,0.15970767
-0.63441,-0.7672944,0.79092723,0.74258065,-0.04284114,-0.16573146,0.7950278
0.5436332,-0.09369495,0.2574357,1.261892,0.044070233,-0.39037493,-0.53906685
-0.55395806,-0.94124454,0.7330411,-0.7624426,-0.08325691,-0.833486,0.7683528
0.5412095,0.28465858,0.08380464,1.4915475,0.3444166,-0.046575665,-0.0031315705
-0.54508424,-0.85039216,1.0529375,-0.28523442,-0.020370804,-0.21787179,0.79187745
0.6223301,0.6534982,-0.34429723,1.2420318,-0.37534645,0.18676278,0.20015024
-0.5609107,-0.6173418,0.8967147,0.75661355,-0.06053363,-0.23178892,0.8019282
0.5532955,0.2529347,0.5174484,1.4322319,0.39210308,0.21349071,0.28135425
-0.5351835,-0.92803305,0.9346537,-0.5733123,0.35127857,-0.2967642,0.75076
0.46427137,0.376456,-0.24809715,1.357008,0.08417303,0.0047444254,0.0715205
-0.4506469,-0.7741891,1.0183426,0.02518988,0.10313278,-0.07581722,0.8524065
0.46953636,0.22936042,-0.2618075,1.1600667,0.04021139,-0.16056244,0.34126082
-0.49201664,-0.78145933,0.92521286,0.46513674,-0.12393814,0.100088134,0.72500366
0.58898354,0.02251172,0.34336182,1.3769401,0.20906092,0.06707482,0.10065333
-0.5454609,-0.80765206,1.0026388,-0.5897481,-0.052338522,-0.04312123,0.8079692
0.5232381,-0.318911,0.6456973,1.1194357,0.046114508,0.07183257,-0.32693616
-0.5153394,-0.88843703,0.866737,-0.89298356,0.004218332,-0.17938885,0.8470256
0.6252503,-0.3838093,0.42503893,1.3252707,0.09916464,0.004428529,0.007221183
-0.5988302,-0.9036596,0.991169,-0.70489573,-0.3200333,-0.089155965,0.86618584
0.5845464,0.115011446,0.23124526,1.3971989,-0.016652446,-0.37099198,-0.2398514
-0.5943459,-0.90577203,1.0000724,0.19232515,0.21869315,-0.1973293,0.98311985
0.55249816,0.08790338,0.7729111,1.3611673,-0.27823916,0.30127114,-0.21277627
-0.49926257,-0.94974965,0.8091792,-0.6270805,-0.10838447,0.057747718,0.7830244
0.57937187,-0.563428,0.9645273,1.2330308,-0.7376732,-0.3737266,-0.22996123
-0.61336666,-0.6667195,0.6238265,-1.0765424,-0.20807803,0.082222655,0.6099082
0.54298836,0.22819851,-0.039089497,1.4949427,0.33674973,0.18614529,-0.10835566
-0.62081057,-0.7822,1.0484722,0.28584126,0.14513718,-0.024577003,0.81230575
0.59514666,-0.1180353,-0.096174434,1.3853294,0.086381964,0.25958228,0.0719563
-0.61495775,-0.890342,0.89791256,-0.6235611,-0.17578775,0.12152882,0.8346553
0.5505597,0.6266575,-0.62014,1.2200836,-0.2454811,-0.0044887406,0.46752957
-0.55553263,-0.72345334,0.86656785,0.87793386,0.06218068,-0.32037964,0.7771098
0.59541905,-0.09377399,0.20831887,1.3835893,-0.10803409,0.051296152,-0.33260617
-0.5162977,-0.8154801,0.9323659,-0.5588151,-0.0042886557,-0.12418905,0.6799313
0.6268029,0.37673607,-0.39054757,1.1867912,-0.24219194,-0.1164851,0.011213195
-0.5906685,-0.7891789,0.9284734,0.37765276,-0.030355744,-0.28230232,0.8612504
0.5760385,0.22775422,0.047571845,1.3179488,0.22147246,0.033473603,-0.16971856
-0.6539391,-0.82070524,0.9830677,0.32925022,-0.21143477,0.11510924,1.0043311
0.4997977,-0.16192797,0.57890344,1.1943166,-0.1562719,-0.18010789,-0.28889143
-0.46497977,-0.8416782,0.99800426,-0.58317804,-0.52834105,-0.37602192,0.7265692
0.55378896,0.3205676,-0.14623162,1.4466293,-0.03383735,-0.016909357,-0.14360973
-0.5000462,-0.79272693,1.1065798,0.46793133,-0.18552999,-0.18790604,0.8344518
0.14335644,0.33406332,-0.26004285,1.2551181,0.18618643,-0.50037736,0.854111
-0.27530178,-0.852599,0.86122507,-0.6281094,0.052003507,-0.59140474,0.97265357
0.4517562,0.24918696,-0.35254154,1.3938968,-0.06006654,0.17955044,0.06891576
-0.52888316,-0.7901249,1.070599,0.59869987,-0.009537262,-0.0632262,0.8294093
0.549858,0.42462465,-0.12439488,1.2145368,-0.33989233,0.22405095,0.17033222
-0.5875203,-0.7881398,0.883088,0.5442364,0.022279358,0.20252739,0.79098874
0.41538793,-0.2151121,0.34495717,1.3153776,0.1948185,0.098922566,-0.23947257
-0.49530688,-0.90918183,0.89439166,-0.7421904,-0.11893967,-0.33600667,1.0029894
0.63093066,0.608884,-0.5946745,1.1839944,0.09072882,0.07709295,0.070963174
-0.62031555,-0.663119,0.80266887,0.787764,-0.12701792,-0.18731911,0.82785726
0.5668753,0.17986733,-0.2539391,1.4299814,0.16414677,0.39262682,0.010567657
-0.553575,-0.8828948,1.049741,0.25355744,0.26238754,-0.4993593,0.74064344
0.5443361,0.14307636,0.17761672,1.5062244,0.24597983,0.32640746,0.17437908
-0.5388523,-0.82605207,0.98006904,-0.1877772,-0.44431433,0.5054898,0.7371106
0.49882197,0.19169852,0.31293648,1.338168,-0.08316055,0.49401197,0.27858788
-0.46608847,-0.8088809,0.935639,-0.5542099,-0.17205004,0.13689679,0.7936828
0.5876099,0.23526847,-0.28744656,1.4132472,0.12892722,0.02224768,0.37239414
-0.5734896,-0.76842123,1.0875269,0.6158209,-0.02596735,0.22741818,0.75572443
0.34576344,0.7434087,-0.6412434,1.0440524,0.008922718,0.21330293,0.43055502
-0.2218853,-0.6602187,0.8645209,0.99498194,0.3194462,-0.16978659,0.67921084
0.6014384,-0.016638648,0.57354426,1.3302381,0.3479361,0.59577054,-0.12330798
-0.5868105,-0.81136256,0.94242376,-0.568288,0.1984716,-0.00069714896,0.7475427
0.50820285,0.36991897,0.09674241,1.4743704,0.17796826,0.3631537,-0.07916579
-0.46104786,-0.7607284,0.99697936,0.08678918,-0.016405197,-0.26911658,0.9303812
0.63683754,0.17342985,0.5844224,1.2666014,-0.027579747,0.049064253,-0.21288338
-0.5817575,-0.81315607,0.9509902,-0.84871346,0.074653566,-0.2284898,0.73658246
0.32181275,0.11882921,-0.042436313,1.3635423,0.6647635,-0.037638385,-0.3143946
-0.5259221,-0.8499249,0.9805748,-0.6112041,-0.3440981,-0.06472636,0.7834936
0.5834679,0.30813396,-0.6332898,1.3820593,0.2316709,0.09540235,0.20266314
-0.59442246,-0.8205352,0.57966745,0.60912347,0.14282835,0.030928345,0.79688805
0.48517603,0.33995184,-0.20474857,1.3165959,0.21410805,0.29226765,0.23859914
-0.5343026,-0.79315466,0.9713839,0.6892865,0.34495842,0.09160722,0.9096419
0.5320701,0.48586345,-0.44326788,1.3796562,-0.09348392,0.30372903,0.13589217
-0.5896015,-0.67796206,0.94510305,0.60855377,0.03433254,0.12151867,0.85243154
0.5515727,-0.045488283,0.52423286,1.2338971,0.2747403,0.26577783,-0.015595839
-0.61744374,-0.8496844,0.9774966,-0.7301188,-0.11289552,-0.16482475,0.8177629
0.4884788,0.28268674,-0.37429568,1.3076658,-0.180207,-0.27459633,0.19776827
-0.51543325,-0.814636,0.89600414,0.64816093,0.38594973,-0.077763386,0.8618437
0.5491412,0.13388638,-0.100648224,1.4084252,-0.084386475,0.14086352,0.2898069
-0.6099808,-0.8463094,1.043786,0.17759092,-0.055824064,-0.03285114,0.86789405
0.5758256,-0.3693607,0.6370768,1.0918266,0.02958618,0.31476352,-0.40267095
-0.45464942,-0.84307,0.7042639,-0.97024477,-0.19703576,0.21761811,0.6965408
0.5935161,-0.21720812,0.6226851,1.2034594,0.3481189,0.2348697,-0.09799422
-0.6525551,-0.8025285,0.89672416,-0.99462205,0.07593745,-0.026714973,0.71524465
0.55012584,0.19019282,0.378363,1.3716162,0.13631457,-0.12282799,0.12585872
-0.58237296,-0.8093131,1.0728897,-0.4617044,-0.023749147,0.1547222,0.74219006
0.5449107,-0.22074175,0.41303658,1.3492785,0.35792014,0.20090587,0.38785395
-0.6066081,-0.92605543,0.77751964,-0.6497008,0.2618501,0.029528273,0.79972684
0.62754333,0.351275,-0.031238373,1.4591476,-0.084709324,0.03219331,0.3996784
-0.58969295,-0.7185138,1.1418289,0.13765904,-0.0780235,-0.38262483,0.84753793
0.68350655,-0.21548356,0.47939357,1.3820956,0.07854053,-0.06515449,-0.15604666
-0.6613402,-0.8108322,0.94538355,-0.7314651,-0.21267535,0.28510153,0.76039624
0.5834668,0.50767595,-0.36550558,1.2891216,-0.297854,0.10113418,0.17460413
-0.5325371,-0.78530663,0.879264,0.72704196,0.20612781,0.019030152,0.7362442
0.51678514,0.10734692,0.46801627,1.2665544,0.20954771,-0.20374459,-0.18029054
-0.47993317,-0.85003597,1.0574312,-0.47053444,-0.32353067,0.08612114,0.7673408
0.53474814,0.30716524,-0.0005178462,1.4781208,-0.028460523,-3.9837032e-05,0.14722362
-0.54976624,-0.6713283,1.0552899,0.48849812,-0.67184246,0.161198,0.74335235
0.40049118,0.095177144,0.35228184,1.3134896,-0.18239081,0.44494995,-0.026606968
-0.48602238,-0.89916635,0.83719647,-0.5009687,-0.07520262,-0.017771512,0.84114945
0.4483165,0.07458701,-0.566594,1.5607256,-0.30005583,-0.41576135,0.6322612
-0.5067889,-0.8184974,0.83353037,-0.044703268,-0.24627875,-0.06498133,0.82520103
0.49741688,0.31583256,-0.15392427,1.3386459,-0.46271184,0.20973624,0.1895234
-0.41054958,-0.8218969,0.9926688,0.3720602,0.3778735,0.17217399,0.84193027
0.55162704,0.07741295,0.4447253,1.4156363,-0.09565968,0.19705956,0.3465283
-0.57015914,-0.8666907,0.98106164,-0.27971423,-0.24323535,-0.47577193,0.7511161
0.5273205,-0.26815853,0.3959623,1.375144,0.003463195,-0.08231803,0.10182118
-0.53866047,-0.88840914,1.0259098,-0.48473457,-0.29401344,-0.057990674,0.8270906
0.5597137,0.39231262,-0.33343568,1.3021171,-0.23388804,0.20907037,0.30439183
-0.5718727,-0.7401297,0.9188944,0.6447978,-0.09802559,0.08126015,0.8360154
0.43501186,0.6021063,-0.66560227,1.0508101,-0.6357588,0.0021625294,0.48237038
-0.4348104,-0.75104517,0.6841771,1.0060047,-0.068684354,-0.31369948,0.68661404
0.52730465,0.21404898,-0.26919824,1.365595,-0.12825911,0.107134245,0.14709672
-0.45848078,-0.8060038,1.0323068,0.48976722,0.4725331,-0.088572435,0.8411001
0.54935557,0.145501,0.11911354,1.3566563,0.23910232,0.03943954,0.104051806
-0.48338172,-0.8916453,0.9228536,0.013079487,0.0966828,-0.065584645,0.7983332
0.5895919,0.08164056,0.29698405,1.3117086,0.056165952,0.6988826,-0.3638244
-0.54228395,-0.8212843,1.0410744,-0.49358997,-0.5177716,0.36320236,0.91335285
0.5857816,0.18500808,0.45498887,1.2499563,-0.1952245,-0.12788136,-0.15024549
-0.62137276,-0.79137075,0.9757005,-0.63800585,-0.14644216,-0.11490544,0.784847
0.6217189,0.5345586,-0.20785233,1.3392422,-0.3264292,-0.06015029,0.29559344
-0.58046037,-0.78745985,0.9802848,0.54907143,-0.020844938,-0.04426056,0.7604449
0.4928953,0.59110135,-0.5560673,1.1787134,-0.21235412,0.041394986,0.43819892
-0.5410236,-0.7281167,0.78247845,0.91756237,0.06408525,-0.08392136,0.84806824
0.5093382,-0.078066014,0.19240023,1.2206922,-0.1176148,0.054211788,0.07573926
-0.5392142,-0.82030815,1.0997748,-0.75326896,-0.26115474,0.4553952,0.7747182
0.5758047,0.49057868,0.15467916,1.5586551,0.26867044,0.38743243,0.42606348
-0.6758226,-0.73166543,1.0812426,0.10658636,-0.036926843,-0.90766734,0.789206
0.6428879,0.32273036,0.20422778,1.4810859,-0.07325263,-0.107009575,0.17637764
-0.6410381,-0.7366046,1.0356249,0.3111946,0.104531944,-0.020620003,1.0278112
0.38623205,0.057558063,0.011100946,1.1023557,0.121427804,-0.1608024,-0.025596412
-0.43223774,-0.8851068,0.8006627,-0.96829575,-0.16647337,-0.024213515,0.9307138
0.48568404,0.3774168,0.3326976,1.4240103,-0.03237929,-0.16216446,0.15853757
-0.20922785,-0.7632268,0.8310795,0.2025124,0.03390976,-0.27427828,0.74782306
0.5008995,-0.55476534,0.4618148,1.1418211,0.16004635,0.118133746,-0.75874186
-0.3815926,-0.7886312,0.67488587,-1.0700877,0.1928921,-0.13733615,0.6446443
0.56563556,0.21378493,0.10279164,1.2958863,0.022995628,-0.38942373,0.12653594
-0.5709817,-0.794907,0.9830694,-0.25102034,-0.03975486,0.09009999,0.8644621
0.5660734,-0.015532334,0.19772404,1.2873708,0.1901735,0.047950204,0.11426962
-0.5768525,-0.91121054,1.0032461,-0.39825115,-0.762142,-0.19427355,0.9198358
0.41681194,-0.11319822,0.3066918,1.350032,0.13516258,0.29992825,-0.12184299
-0.3942577,-0.8927301,0.96953255,-0.606224,-0.06272043,-0.11303403,0.8768292
0.60753083,0.38376322,-0.3161714,1.2946457,-0.30228657,0.02040668,0.044317286
-0.59088725,-0.7882985,0.91032034,0.46955207,-0.3128016,0.10110081,0.7753793
0.57940114,0.24197312,0.041902278,1.4685473,0.024773035,0.24161403,0.07006638
-0.5913581,-0.8215891,0.86169183,0.49441624,-0.35158554,-0.26409635,0.81648207
0.6303901,0.14508587,0.18561645,1.5006831,-0.63770986,-0.26238775,0.078748174
-0.5906137,-0.82444876,1.0131178,0.23724842,-0.2906879,0.28457996,0.6957249
0.5231557,0.26604855,0.1362225,1.4084793,0.062077027,0.11349912,-0.02483835
-0.48571214,-0.8918462,1.0049449,-0.22098559,0.31646675,-0.088557556,0.9657594
0.5831872,0.40555048,-0.2907967,1.2014853,-0.19251353,0.41817486,0.14314075
-0.5715069,-0.81190896,0.9597184,0.5101344,0.029210709,0.05288235,0.91593444
0.5630985,0.1285358,0.2378586,1.4193124,-0.20878184,0.56484896,-0.024160419
-0.57261014,-0.891418,1.0532129,-0.344959,0.2748463,-0.5387847,0.8118519
